config,feature,measure,association,rank,selected
Ordinal        | KruskalEta + Pearson,Categorical('FXI3SAB_VOR_COM_MM_A_Y_FXI3SAB_VOR_COM_MMAX_A_Y'),KruskalEtaSquared,8.703326993469353e-05,,False
Ordinal        | KruskalEta + Pearson,Categorical('NBJRR1_MM_A_NBJRR1_MMAX_A'),KruskalEtaSquared,7.73161340446964e-05,,False
Ordinal        | KruskalEta + Pearson,Categorical('NBJRR5_MM_A_NBJRR5_MMAX_A'),KruskalEtaSquared,9.491053395038671e-05,,False
Ordinal        | KruskalEta + Pearson,Categorical('NBJRR100_MM_A_NBJRR100_MMAX_A'),KruskalEtaSquared,3.0336537895031822e-05,,False
Ordinal        | KruskalEta + Pearson,Categorical('RR_VOR_MM_A_RR_VOR_MMAX_A'),KruskalEtaSquared,0.0001181114858321711,,False
Ordinal        | KruskalEta + Pearson,Categorical('nb_casernes_extinction_rate'),KruskalEtaSquared,2.66234610630337e-05,,False
Ordinal        | KruskalEta + Pearson,Categorical('VENT_x_CASERNES'),KruskalEtaSquared,0.00012940289226370227,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NB_CASERNES'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('MEN_SURF'),KruskalEtaSquared,2.3081187526055063e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('IND_SNV'),KruskalEtaSquared,2.4132219683516306e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('IND_Y9'),KruskalEtaSquared,3.085343309227903e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('LOG_SOC'),KruskalEtaSquared,2.6264995909418133e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('LOG_APA3'),KruskalEtaSquared,2.228613848580565e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('LOG_AVA1'),KruskalEtaSquared,2.338893190836409e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('MEN_MAIS'),KruskalEtaSquared,1.436565553982829e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('MEN_COLL'),KruskalEtaSquared,1.5640977592092292e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('MEN_FMP'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('MEN_PROP'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('MEN_PAUV'),KruskalEtaSquared,2.303083265442661e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('COEFASS'),KruskalEtaSquared,3.925155274126705e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_111'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_112'),KruskalEtaSquared,9.185860921386318e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_121'),KruskalEtaSquared,6.232450545800146e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_122'),KruskalEtaSquared,4.402234307499009e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_123'),KruskalEtaSquared,5.9525185291227853e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_124'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_131'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_132'),KruskalEtaSquared,9.234226216354774e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_133'),KruskalEtaSquared,8.656086549774834e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_141'),KruskalEtaSquared,5.507313398210545e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_142'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_211'),KruskalEtaSquared,6.930514692261116e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_221'),KruskalEtaSquared,7.832964850896779e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_222'),KruskalEtaSquared,5.656712615973347e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_223'),KruskalEtaSquared,0.00018868929077434798,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_231'),KruskalEtaSquared,8.439971842045937e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_242'),KruskalEtaSquared,4.28063480854182e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_243'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_244'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_311'),KruskalEtaSquared,0.00010880924069807457,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_312'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_313'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_321'),KruskalEtaSquared,0.0001154132079991009,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_322'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_324'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_331'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_332'),KruskalEtaSquared,5.752122975154305e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_333'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_412'),KruskalEtaSquared,3.988647945024529e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_421'),KruskalEtaSquared,4.917930400993254e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_422'),KruskalEtaSquared,8.499474640589004e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_423'),KruskalEtaSquared,1.1626860555207853e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_511'),KruskalEtaSquared,2.715075195825916e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_512'),KruskalEtaSquared,1.4300743258008329e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_521'),KruskalEtaSquared,1.193934680509865e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_522'),KruskalEtaSquared,9.747772139749646e-07,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_523'),KruskalEtaSquared,5.661336457848591e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('PROPORTION_22'),KruskalEtaSquared,1.2391424587407124e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('PROPORTION_23'),KruskalEtaSquared,1.7305361256029676e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('PROPORTION_24'),KruskalEtaSquared,7.2719286087642e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('PROPORTION_31'),KruskalEtaSquared,9.164307527474872e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('PROPORTION_32'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('MEN_1IND'),KruskalEtaSquared,3.5725634979862874e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('MEN_5IND'),KruskalEtaSquared,8.299906399011605e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('LOG_A2_A3'),KruskalEtaSquared,2.268188280568751e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('IND_Y3_Y4'),KruskalEtaSquared,2.1766177013960867e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('IND_Y5_Y6'),KruskalEtaSquared,2.252858593265651e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('IND_Y8_Y9'),KruskalEtaSquared,4.3377649414219145e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_1'),KruskalEtaSquared,1.2651170716021893e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('DISTANCE_2'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('ALTITUDE_1'),KruskalEtaSquared,0.00010360798439637614,,False
Ordinal        | KruskalEta + Pearson,Ordinal('ALTITUDE_2'),KruskalEtaSquared,8.762922351181035e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('ALTITUDE_3'),KruskalEtaSquared,7.997817833170395e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('ALTITUDE_4'),KruskalEtaSquared,4.694549786388551e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('ALTITUDE_5'),KruskalEtaSquared,8.318323319976506e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX25_MM_A'),KruskalEtaSquared,9.327629025034963e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX25_MMAX_A'),KruskalEtaSquared,3.9619000579445564e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX25_MSOM_A'),KruskalEtaSquared,9.327629025034963e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX0_MM_A'),KruskalEtaSquared,4.695676769748226e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX0_MMAX_A'),KruskalEtaSquared,9.194592387567831e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX0_MSOM_A'),KruskalEtaSquared,4.695676769748226e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTXI27_MM_A'),KruskalEtaSquared,4.051965226845534e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTXI27_MMAX_A'),KruskalEtaSquared,2.690524119599638e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTXI27_MSOM_A'),KruskalEtaSquared,4.051965226845534e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTXS32_MM_A'),KruskalEtaSquared,3.364511624581535e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTXS32_MMAX_A'),KruskalEtaSquared,2.6071759661158402e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTXS32_MSOM_A'),KruskalEtaSquared,3.364511624581535e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTXI20_MM_A'),KruskalEtaSquared,5.9429877444472023e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTXI20_MMAX_A'),KruskalEtaSquared,1.1780788575801765e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTXI20_MSOM_A'),KruskalEtaSquared,5.9429877444472023e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX30_MM_A'),KruskalEtaSquared,5.038299884710999e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX30_MMAX_A'),KruskalEtaSquared,5.202946887237589e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX30_MSOM_A'),KruskalEtaSquared,5.038299884710999e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX35_MM_A'),KruskalEtaSquared,9.417657124137852e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX35_MMAX_A'),KruskalEtaSquared,1.1684747912265396e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTX35_MSOM_A'),KruskalEtaSquared,9.417657124137852e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTN10_MM_A'),KruskalEtaSquared,2.194427939076503e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTN10_MMAX_A'),KruskalEtaSquared,1.7785061810805914e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTN10_MSOM_A'),KruskalEtaSquared,2.194427939076503e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNI10_MM_A'),KruskalEtaSquared,1.2985454362309502e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNI10_MMAX_A'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNI10_MSOM_A'),KruskalEtaSquared,1.2985454362309502e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTN5_MM_A'),KruskalEtaSquared,3.4833074709837604e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTN5_MMAX_A'),KruskalEtaSquared,2.5758286207700423e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTN5_MSOM_A'),KruskalEtaSquared,3.4833074709837604e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNS25_MM_A'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNS25_MMAX_A'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNS25_MSOM_A'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNI15_MM_A'),KruskalEtaSquared,2.329142391137681e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNI15_MMAX_A'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNI15_MSOM_A'),KruskalEtaSquared,2.329142391137681e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNI20_MM_A'),KruskalEtaSquared,1.4537893889481888e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNI20_MMAX_A'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNI20_MSOM_A'),KruskalEtaSquared,1.4537893889481888e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNS20_MM_A'),KruskalEtaSquared,3.5259852495153655e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNS20_MMAX_A'),KruskalEtaSquared,2.538463309320926e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTNS20_MSOM_A'),KruskalEtaSquared,3.5259852495153655e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTMS24_MM_A'),KruskalEtaSquared,1.9943889819388157e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTMS24_MMAX_A'),KruskalEtaSquared,2.3612288259112523e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJTMS24_MSOM_A'),KruskalEtaSquared,1.9943889819388157e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TAMPLIAB_VOR_MM_A'),KruskalEtaSquared,8.344687726169603e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TAMPLIAB_VOR_MMAX_A'),KruskalEtaSquared,8.935938315194374e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TAMPLIM_VOR_MM_A'),KruskalEtaSquared,8.190169839401799e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TAMPLIM_VOR_MMAX_A'),KruskalEtaSquared,8.619841003553509e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TM_VOR_MM_A'),KruskalEtaSquared,4.476135890414142e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TM_VOR_MMAX_A'),KruskalEtaSquared,3.540319588062794e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TMM_VOR_MM_A'),KruskalEtaSquared,1.3688100421788742e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TMM_VOR_MMAX_A'),KruskalEtaSquared,1.460040582018508e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TMMAX_VOR_MM_A'),KruskalEtaSquared,4.902896680864494e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TMMAX_VOR_MMAX_A'),KruskalEtaSquared,2.7543257373867997e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TMMIN_VOR_MM_A'),KruskalEtaSquared,4.9685935856938774e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TMMIN_VOR_MMAX_A'),KruskalEtaSquared,1.6877750386688266e-07,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TN_VOR_MM_A'),KruskalEtaSquared,3.1955544625192765e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TN_VOR_MMAX_A'),KruskalEtaSquared,2.767294915484714e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TNAB_VOR_MM_A'),KruskalEtaSquared,2.018342737948527e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TNAB_VOR_MMAX_A'),KruskalEtaSquared,3.181974485396964e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TNMAX_VOR_MM_A'),KruskalEtaSquared,1.8140156142171257e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TNMAX_VOR_MMAX_A'),KruskalEtaSquared,3.144308857902252e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TX_VOR_MM_A'),KruskalEtaSquared,4.5868717209043764e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TX_VOR_MMAX_A'),KruskalEtaSquared,1.268238988172014e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TXAB_VOR_MM_A'),KruskalEtaSquared,5.842757300648339e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TXAB_VOR_MMAX_A'),KruskalEtaSquared,3.0537553454822224e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TXMIN_VOR_MM_A'),KruskalEtaSquared,1.760872605891043e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('TXMIN_VOR_MMAX_A'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFF10_MM_A'),KruskalEtaSquared,0.00011932604571761378,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFF10_MMAX_A'),KruskalEtaSquared,0.00010109755729923252,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFF10_MSOM_A'),KruskalEtaSquared,0.00011932604571761378,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFF16_MM_A'),KruskalEtaSquared,2.7953973367342566e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFF16_MMAX_A'),KruskalEtaSquared,7.319727258146948e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFF16_MSOM_A'),KruskalEtaSquared,2.7953973367342566e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFF28_MM_A'),KruskalEtaSquared,5.3239970330445825e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFF28_MMAX_A'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFF28_MSOM_A'),KruskalEtaSquared,5.3239970330445825e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXI3S10_MM_A'),KruskalEtaSquared,0.00012409917916662687,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXI3S10_MMAX_A'),KruskalEtaSquared,0.00012025797059655091,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXI3S10_MSOM_A'),KruskalEtaSquared,0.00012409917916662687,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXI3S16_MM_A'),KruskalEtaSquared,2.1818006958480782e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXI3S16_MMAX_A'),KruskalEtaSquared,8.090297303923314e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXI3S16_MSOM_A'),KruskalEtaSquared,2.1818006958480782e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXI3S28_MM_A'),KruskalEtaSquared,0.00010530417715830804,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXI3S28_MMAX_A'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXI3S28_MSOM_A'),KruskalEtaSquared,0.00010530417715830804,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXY8_MM_A'),KruskalEtaSquared,0.0001015215745571964,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXY8_MMAX_A'),KruskalEtaSquared,0.00012756381950384464,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXY8_MSOM_A'),KruskalEtaSquared,0.0001015215745571964,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXY10_MM_A'),KruskalEtaSquared,8.093699364161681e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXY10_MMAX_A'),KruskalEtaSquared,8.278637204368468e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXY10_MSOM_A'),KruskalEtaSquared,8.093699364161681e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXY15_MM_A'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXY15_MMAX_A'),KruskalEtaSquared,3.858339937232594e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJFXY15_MSOM_A'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FFM_VOR_MM_A'),KruskalEtaSquared,2.6714061474062066e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FFM_VOR_MMAX_A'),KruskalEtaSquared,7.904609861275733e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FXI3SAB_VOR_MM_A'),KruskalEtaSquared,4.197024689408648e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FXI3SAB_VOR_MMAX_A'),KruskalEtaSquared,4.194773960560641e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FXIAB_VOR_MM_A'),KruskalEtaSquared,6.174388387925768e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FXIAB_VOR_MMAX_A'),KruskalEtaSquared,5.011095389045321e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FXYAB_VOR_MM_A'),KruskalEtaSquared,4.001524032979327e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FXYAB_VOR_MMAX_A'),KruskalEtaSquared,2.4166710881999573e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FFM_VOR_COM_MM_A_Y'),KruskalEtaSquared,7.969536550960185e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FFM_VOR_COM_MMAX_A_Y'),KruskalEtaSquared,0.00010502665211790088,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FXI3SAB_VOR_COM_MM_A_Y'),KruskalEtaSquared,8.695159939074993e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('FXI3SAB_VOR_COM_MMAX_A_Y'),KruskalEtaSquared,8.666017812841272e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR50_MM_A'),KruskalEtaSquared,7.950111315558779e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR50_MMAX_A'),KruskalEtaSquared,0.00015612650914810402,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR50_MSOM_A'),KruskalEtaSquared,7.950111315558779e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR1_MM_A'),KruskalEtaSquared,2.5369363795699878e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR1_MMAX_A'),KruskalEtaSquared,4.853097079657479e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR1_MSOM_A'),KruskalEtaSquared,2.5369363795699878e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR5_MM_A'),KruskalEtaSquared,5.025584850791734e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR5_MMAX_A'),KruskalEtaSquared,7.833711333841175e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR5_MSOM_A'),KruskalEtaSquared,5.025584850791734e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR10_MM_A'),KruskalEtaSquared,0.00012915879833839971,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR10_MMAX_A'),KruskalEtaSquared,0.00016063754808422255,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR10_MSOM_A'),KruskalEtaSquared,0.00012915879833839971,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR30_MM_A'),KruskalEtaSquared,0.00011468541886486546,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR30_MMAX_A'),KruskalEtaSquared,7.107650776280294e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR30_MSOM_A'),KruskalEtaSquared,0.00011468541886486546,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR100_MM_A'),KruskalEtaSquared,6.9825776879096455e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR100_MMAX_A'),KruskalEtaSquared,1.9895774132130634e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('NBJRR100_MSOM_A'),KruskalEtaSquared,6.9825776879096455e-06,,False
Ordinal        | KruskalEta + Pearson,Ordinal('RR_VOR_MM_A'),KruskalEtaSquared,0.00010839658088773662,,False
Ordinal        | KruskalEta + Pearson,Ordinal('RR_VOR_MMAX_A'),KruskalEtaSquared,9.486564234755046e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('RRAB_VOR_MM_A'),KruskalEtaSquared,8.406151151411299e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('RRAB_VOR_MMAX_A'),KruskalEtaSquared,0.0001277629748580602,,False
Ordinal        | KruskalEta + Pearson,Ordinal('SURFACE4'),KruskalEtaSquared,0.0022595657728712868,,False
Ordinal        | KruskalEta + Pearson,Ordinal('total_surface_2023'),KruskalEtaSquared,1.1062778077593053e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('total_surface_5y'),KruskalEtaSquared,6.432692645592179e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('surface_over_forest'),KruskalEtaSquared,1.4641288163864236e-05,,False
Ordinal        | KruskalEta + Pearson,Ordinal('fire_extinction_rates'),KruskalEtaSquared,3.1788002444180412e-06,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL32'),Distance,-0.05717414422528455,0.0,True
Ordinal        | KruskalEta + Distance,Numerical('SURFACE7'),Distance,-0.05501049913151612,1.0,True
Ordinal        | KruskalEta + Distance,Numerical('SURFACE10'),Distance,-0.0533143590039491,2.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL_MAX'),Distance,-0.053242130088282824,3.0,True
Ordinal        | KruskalEta + Distance,Numerical('SURFACE11'),Distance,-0.05322733498949672,4.0,True
Ordinal        | KruskalEta + Distance,Numerical('NBBAT1'),Distance,-0.04752322553020283,5.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL21'),Distance,-0.04357169966722396,6.0,True
Ordinal        | KruskalEta + Distance,Numerical('NBSINSTRT'),Distance,-0.041480232573975595,7.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL23'),Distance,-0.04050048860413591,8.0,True
Ordinal        | KruskalEta + Distance,Numerical('EQUIPEMENT6'),Distance,-0.03725056785971226,9.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL10'),Distance,-0.031903687267904046,10.0,True
Ordinal        | KruskalEta + Distance,Numerical('SURFACE17'),Distance,-0.029978493701928177,11.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL8'),Distance,-0.02963566880217061,12.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL24'),Distance,-0.027867919061673296,13.0,True
